X--Trace 1::[transient: TIME],Y--Trace 1::[Sum: V(4)],,X--Trace 2::[transient: TIME],Y--Trace 2::[2ndOrderFilter: V(17)],,X--Trace 3::[transient: TIME],Y--Trace 3::[Noise: V(1)],,X--Trace 4::[transient: TIME],Y--Trace 4::[4thOrderFilter: V(5)],,X--Trace 5::[transient: TIME],Y--Trace 5::[Clean: V(2)]
0.00040634115380352445,-0.5713939077200964,,0.00040634115380352445,1.1089511622515908e-11,,0.00040634115380352445,-0.012871734723439086,,0.00040634115380352445,-0.000009138251978676847,,0.00040634115380352445,0.5936945238180174
0.0004065935779607595,-0.6345230855944564,,0.0004065935779607595,1.0586989875133875e-11,,0.0004065935779607595,0.01052705001604372,,0.0004065935779607595,-0.000009764375271463325,,0.0004065935779607595,0.6169955149900935
0.0004068280539910722,-0.6461793361905988,,0.0004068280539910722,1.0124324601763919e-11,,0.0004068280539910722,0.015075700648536845,,0.0004068280539910722,-0.000010348218192363953,,0.0004068280539910722,0.6386050050994646
0.00040714829237887027,-0.6593977746349405,,0.00040714829237887027,9.498712151622774e-12,,0.00040714829237887027,-0.008480008386722512,,0.00040714829237887027,-0.000011145750257857606,,0.00040714829237887027,0.6680622076596963
0.0004075123614138562,-0.6648845280027416,,0.0004075123614138562,8.77632463683019e-12,,0.0004075123614138562,-0.03657907496503265,,0.0004075123614138562,-0.000012052511240426677,,0.0004075123614138562,0.7014688845063027
0.00040813155909251995,-0.7132692212113885,,0.00040813155909251995,7.557737457909975e-12,,0.00040813155909251995,-0.044167399329932126,,0.00040813155909251995,-0.000013596333153964832,,0.00040813155909251995,0.758072865275982
0.0004088857765571973,-0.8233273244923938,,0.0004088857765571973,6.070764334125559e-12,,0.0004088857765571973,-0.002508280319460319,,0.0004088857765571973,-0.000015478305586950448,,0.0004088857765571973,0.8266300962676871
0.0004098857765571973,-0.8344529961351062,,0.0004098857765571973,4.092613625574788e-12,,0.0004098857765571973,-0.08301573909995714,,0.0004098857765571973,-0.000017974046816871165,,0.0004098857765571973,0.9168066220566673
0.00041088577655719734,-0.9715594126043274,,0.00041088577655719734,2.1530322184083353e-12,,0.00041088577655719734,-0.03250699060023638,,0.00041088577655719734,-0.000020468428357456918,,0.00041088577655719734,1.0060783703970775
0.00041188577655719736,-1.1146156048190057,,0.00041188577655719736,2.1616633008905724e-13,,0.00041188577655719736,0.019657713383246737,,0.00041188577655719736,-0.000022958092815638184,,0.00041188577655719736,1.0943572408512243
0.0004128857765571974,-1.1023950900956032,,0.0004128857765571974,-1.7369568740465585e-12,,0.0004128857765571974,-0.07864461589654627,,0.0004128857765571974,-0.000025441700204660498,,0.0004128857765571974,1.1815561128319971
0.0004138857765571974,-1.2936882784582602,,0.0004138857765571974,-3.667198583527012e-12,,0.0004138857765571974,0.027464313355295127,,0.0004138857765571974,-0.000027915446177610073,,0.0004138857765571974,1.2675889315804074
0.00041488577655719743,-1.2718045246979124,,0.00041488577655719743,-5.584783373570607e-12,,0.00041488577655719743,-0.08210352988419256,,0.00041488577655719743,-0.000030377399977689,,0.00041488577655719743,1.3523707930912094
0.00041588577655719746,-1.442551878073621,,0.00041588577655719746,-7.478471952088826e-12,,0.00041588577655719746,0.009959264691897497,,0.00041588577655719746,-0.00003282509421458382,,0.00041588577655719746,1.4358180279029398
0.0004168857765571975,-1.50642363482241,,0.0004168857765571975,-9.36507866914864e-12,,0.0004168857765571975,-0.013989518791397312,,0.0004168857765571975,-0.000035254804585198954,,0.0004168857765571975,1.5178482836695362
0.0004178857765571975,-1.6531587210209975,,0.0004178857765571975,-1.121421397245501e-11,,0.0004178857765571975,0.05880634022878133,,0.0004178857765571975,-0.0000376660086051103,,0.0004178857765571975,1.5983806064321997
0.00041888577655719753,-1.6587303369039232,,0.00041888577655719753,-1.3038621343685673e-11,,0.00041888577655719753,-0.02252974658066213,,0.00041888577655719753,-0.000040053551621879696,,0.00041888577655719753,1.6773355205111393
0.00041988577655719756,-1.6981712016653971,,0.00041988577655719756,-1.4840562129874205e-11,,0.00041988577655719756,-0.052107808227201347,,0.00041988577655719756,-0.00004241784290859968,,0.00041988577655719756,1.75463510693851
0.00042083577655719755,-1.8846518353206745,,0.00042083577655719755,-1.6529585059994847e-11,,0.00042083577655719755,0.05952845130237475,,0.00042083577655719755,-0.00004463682403498438,,0.00042083577655719755,1.8264669658697748
0.0004218357765571976,-1.9351290344232244,,0.0004218357765571976,-1.8270423227245563e-11,,0.0004218357765571976,0.03450703681702315,,0.0004218357765571976,-0.00004694386470794267,,0.0004218357765571976,1.900320803250871
0.0004228357765571976,-1.9845238479551932,,0.0004228357765571976,-1.9977192108798393e-11,,0.0004228357765571976,0.013061628554106766,,0.0004228357765571976,-0.00004921913125170642,,0.0004228357765571976,1.9722992534276733
0.0004238357765571976,-2.0126323659326695,,0.0004238357765571976,-2.1660539784129468e-11,,0.0004238357765571976,-0.030204324241469696,,0.0004238357765571976,-0.000051459138474497144,,0.0004238357765571976,2.042331282359913
0.00042483577655719765,-2.0658789102781716,,0.00042483577655719765,-2.3335668179727426e-11,,0.00042483577655719765,-0.04338804769679613,,0.00042483577655719765,-0.00005366193770097621,,0.00042483577655719765,2.1103477768901113
0.0004258357765571977,-2.153628890092287,,0.0004258357765571977,-2.499294048814306e-11,,0.0004258357765571977,-0.022823295304531185,,0.0004258357765571977,-0.00005582428738162455,,0.0004258357765571977,2.1762816129498903
0.0004268357765571977,-2.27444614540984,,0.0004268357765571977,-2.659310220730682e-11,,0.0004268357765571977,0.035781429943927114,,0.0004268357765571977,-0.00005794445516322251,,0.0004268357765571977,2.2400677218033542
0.0004278357765571977,-2.335146725700667,,0.0004278357765571977,-2.8150660899925558e-11,,0.0004278357765571977,0.032755798444353015,,0.0004278357765571977,-0.00006001953183932565,,0.0004278357765571977,2.301643154262048
0.00042883577655719775,-2.480859398334211,,0.00042883577655719775,-2.9681987920587693e-11,,0.00042883577655719775,0.1221385034590023,,0.00042883577655719775,-0.00006204776575105084,,0.00042883577655719775,2.360947142808234
0.00042983577655719777,-2.4976672679781187,,0.00042983577655719777,-3.1186522243174834e-11,,0.00042983577655719777,0.07775726553362725,,0.00042983577655719777,-0.00006402625863867797,,0.00042983577655719777,2.417921161565068
0.0004308357765571978,-2.4730591981584538,,0.0004308357765571978,-3.263757186777396e-11,,0.0004308357765571978,0.0023771380947534685,,0.0004308357765571978,-0.00006595358814070268,,0.0004308357765571978,2.4725089840546
0.0004318357765571978,-2.5455248728098163,,0.0004318357765571978,-3.4054333529727694e-11,,0.0004318357765571978,0.01981609239794419,,0.0004318357765571978,-0.00006782623776822393,,0.0004318357765571978,2.524656738686494
0.0004327857765571978,-2.5431710964684697,,0.0004327857765571978,-3.534671482464126e-11,,0.0004327857765571978,-0.02886844379951116,,0.0004327857765571978,-0.0000695530258304861,,0.0004327857765571978,2.5718900912233478
0.00043378577655719784,-2.556204059735355,,0.00043378577655719784,-3.6694145612392374e-11,,0.00043378577655719784,-0.06272618569001258,,0.00043378577655719784,-0.00007131360795663679,,0.00043378577655719784,2.619133930518184
0.00043478577655719786,-2.613664068906811,,0.00043478577655719786,-3.8010352016093163e-11,,0.00043478577655719786,-0.0497000752425616,,0.00043478577655719786,-0.00007301363935419377,,0.00043478577655719786,2.6637930008354624
0.0004357857765571979,-2.754392830550038,,0.0004357857765571979,-3.927672435552423e-11,,0.0004357857765571979,0.04957943705751579,,0.0004357857765571979,-0.00007465086151354712,,0.0004357857765571979,2.7058232290645496
0.0004367857765571979,-2.8364096348307304,,0.0004367857765571979,-4.048743816540429e-11,,0.0004367857765571979,0.09109239145177446,,0.0004367857765571979,-0.0000762233352767447,,0.0004367857765571979,2.7451831364445405
0.00043778577655719794,-2.800002921102612,,0.00043778577655719794,-4.1645262169763955e-11,,0.00043778577655719794,0.018037396532975754,,0.00043778577655719794,-0.00007772947589929479,,0.00043778577655719794,2.7818338794988433
0.00043878577655719796,-2.8543390457643754,,0.00043878577655719796,-4.2751773916327874e-11,,0.00043878577655719796,0.03934117469706937,,0.00043878577655719796,-0.00007916699492073046,,0.00043878577655719796,2.8157392883689494
0.000439785776557198,-2.770193510948089,,0.000439785776557198,-4.381472459429224e-11,,0.000439785776557198,-0.07814025755842754,,0.000439785776557198,-0.00008053403924758729,,0.000439785776557198,2.846865902509765
0.000440785776557198,-2.863060014382047,,0.000440785776557198,-4.482704460480051e-11,,0.000440785776557198,-0.009673943876894272,,0.000440785776557198,-0.00008182901389649526,,0.000440785776557198,2.8751830037110837
0.00044178577655719803,-2.919795693313818,,0.00044178577655719803,-4.580947435218286e-11,,0.00044178577655719803,0.01731870120638303,,0.00044178577655719803,-0.00008304929502532837,,0.00044178577655719803,2.9006626464127945
0.00044278577655719806,-2.95736723127414,,0.00044278577655719806,-4.67290014513347e-11,,0.00044278577655719806,0.03635344553986233,,0.00044278577655719806,-0.00008419480613617569,,0.00044278577655719806,2.9232796852837373
0.0004437857765571981,-2.841965200452684,,0.0004437857765571981,-4.759631928428349e-11,,0.0004437857765571981,-0.10433787850098572,,0.0004437857765571981,-0.00008526229130417174,,0.0004437857765571981,2.9430118000371417
0.0004447857765571981,-2.9344548438495437,,0.0004447857765571981,-4.8410974825608553e-11,,0.0004447857765571981,-0.02111356500300786,,0.0004447857765571981,-0.00008625187434222185,,0.0004447857765571981,2.959839517458028
0.0004457357765571981,-2.9741631244281765,,0.0004457357765571981,-4.9138352136147185e-11,,0.0004457357765571981,0.001170007431022954,,0.0004457357765571981,-0.00008711657666505427,,0.0004457357765571981,2.973120492398299
0.00044673577655719813,-3.0734177830105813,,0.00044673577655719813,-4.987219095144422e-11,,0.00044673577655719813,0.08992192552631909,,0.00044673577655719813,-0.00008794773316877252,,0.00044673577655719813,2.9842394947700526
0.00044773577655719815,-3.028721260525681,,0.00044773577655719815,-5.0550614461946666e-11,,0.00044773577655719815,0.035621379919227675,,0.00044773577655719815,-0.00008869628476920409,,0.00044773577655719815,2.992413413052068
0.0004487357765571982,-3.1289799093319526,,0.0004487357765571982,-5.116662935273078e-11,,0.0004487357765571982,0.1330925722887156,,0.0004487357765571982,-0.00008936126736465091,,0.0004487357765571982,2.997634180573851
0.0004497357765571982,-3.095722168672235,,0.0004497357765571982,-5.176232838038292e-11,,0.0004497357765571982,0.09385209468079748,,0.0004497357765571982,-0.00008994109952184843,,0.0004497357765571982,2.999896645068168
0.0004507357765571982,-2.94695154827585,,0.0004507357765571982,-5.227185479375074e-11,,0.0004507357765571982,-0.051616873203555964,,0.0004507357765571982,-0.00009043561597085306,,0.0004507357765571982,2.9991985737557134
0.00045173577655719825,-3.040622286054679,,0.00045173577655719825,-5.2747095225656767e-11,,0.00045173577655719825,0.04544564961395598,,0.00045173577655719825,-0.00009084242597777144,,0.00045173577655719825,2.995540655548594
0.0004527357765571983,-3.0095481519858454,,0.0004527357765571983,-5.315309611561415e-11,,0.0004527357765571983,0.020049552617637464,,0.0004527357765571983,-0.00009116155200635262,,0.0004527357765571983,2.9889265003704537
0.0004537357765571983,-3.0245392857227196,,0.0004537357765571983,-5.353320398763105e-11,,0.0004537357765571983,0.04598480399235612,,0.0004537357765571983,-0.00009139208374635255,,0.0004537357765571983,2.979362635593918
0.0004547357765571983,-3.0100744797461334,,0.0004547357765571983,-5.385911661343434e-11,,0.0004547357765571983,0.04235968635594845,,0.0004547357765571983,-0.0000915328736359331,,0.0004547357765571983,2.96685849959886
0.00045573577655719835,-2.9333933264759824,,0.00045573577655719835,-5.4115573473745943e-11,,0.00045573577655719835,-0.017826329878470257,,0.00045573577655719835,-0.0000915842466634903,,0.00045573577655719835,2.951426432457867
0.00045673577655719837,-2.927997225590694,,0.00045673577655719837,-5.431260099911382e-11,,0.00045673577655719837,-0.005254468958402312,,0.00045673577655719837,-0.00009154442825727612,,0.00045673577655719837,2.933081663758067
0.0004577357765571984,-2.806418216339889,,0.0004577357765571984,-5.446437364510337e-11,,0.0004577357765571984,-0.10633983783427658,,0.0004577357765571984,-0.00009141403372616372,,0.0004577357765571984,2.911842297571381
0.0004587357765571984,-2.8898812571664685,,0.0004587357765571984,-5.4558110148489594e-11,,0.0004587357765571984,0.003959118356863337,,0.0004587357765571984,-0.00009119181429090123,,0.0004587357765571984,2.8877292945879693
0.00045973577655719844,-2.9676702885693196,,0.00045973577655719844,-5.461700478476653e-11,,0.00045973577655719844,0.10593562211903705,,0.00045973577655719844,-0.00009087780557339582,,0.00045973577655719844,2.860766451430587
0.00046073577655719847,-2.7342915249545783,,0.00046073577655719847,-5.461993319135572e-11,,0.00046073577655719847,-0.09788522101193103,,0.00046073577655719847,-0.00009047261174432529,,0.00046073577655719847,2.8309803771701563
0.0004617357765571985,-2.808345236926155,,0.0004617357765571985,-5.457506562135271e-11,,0.0004617357765571985,0.011939470623898833,,0.0004617357765571985,-0.00008997531584926931,,0.0004617357765571985,2.798400467065867
0.0004627357765571985,-2.8860272614769285,,0.0004627357765571985,-5.4489601253071675e-11,,0.0004627357765571985,0.12180911151912789,,0.0004627357765571985,-0.00008938591354923015,,0.0004627357765571985,2.763058873555561
0.00046373577655719854,-2.7044079258696776,,0.00046373577655719854,-5.435173235650271e-11,,0.00046373577655719854,-0.021090292252764393,,0.00046373577655719854,-0.00008870564871953913,,0.00046373577655719854,2.7249904745252014
0.00046473577655719857,-2.6616661660505705,,0.00046473577655719857,-5.4145607593585963e-11,,0.00046473577655719857,-0.02238985754343758,,0.00046473577655719857,-0.00008793362282334153,,0.00046473577655719857,2.6842328388885663
0.0004657357765571986,-2.6302756353970578,,0.0004657357765571986,-5.388535947885193e-11,,0.0004657357765571986,-0.010949977106944423,,0.0004657357765571986,-0.00008707055937914254,,0.0004657357765571986,2.640826189511313
0.0004667357765571986,-2.570690084329986,,0.0004667357765571986,-5.35857006178215e-11,,0.0004667357765571986,-0.02421975838736704,,0.0004667357765571986,-0.00008611684356581707,,0.0004667357765571986,2.594813363515814
0.00046773577655719864,-2.4829691065011628,,0.00046773577655719864,-5.322194309365829e-11,,0.00046773577655719864,-0.06394371562482921,,0.00046773577655719864,-0.00008507280334081951,,0.00046773577655719864,2.5462397700061463
0.00046873577655719866,-2.591037003707866,,0.00046873577655719866,-5.2821734030420456e-11,,0.00046873577655719866,0.09767599007023585,,0.00046873577655719866,-0.00008393930708472243,,0.00046873577655719866,2.495153345254727
0.0004697357765571987,-2.4636482922731857,,0.0004697357765571987,-5.238954557220178e-11,,0.0004697357765571987,0.01909920730535117,,0.0004697357765571987,-0.00008271666538569888,,0.0004697357765571987,2.4416045053950644
0.0004707357765571987,-2.3412471680121034,,0.0004707357765571987,-5.190677726289224e-11,,0.0004707357765571987,-0.042561972671019084,,0.0004707357765571987,-0.00008140694999383459,,0.0004707357765571987,2.3856460966670516
0.00047173577655719874,-2.3267056726400215,,0.00047173577655719874,-5.136210342303505e-11,,0.00047173577655719874,-0.002534278062402968,,0.00047173577655719874,-0.00008000900625332057,,0.00047173577655719874,2.327333343264182
0.00047273577655719876,-2.2520801437977958,,0.00047273577655719876,-5.078280565882381e-11,,0.00047273577655719876,-0.013387341403171094,,0.00047273577655719876,-0.00007852585355131033,,0.00047273577655719876,2.2667237928338597
0.00047368577655719876,-2.189392556414601,,0.00047368577655719876,-5.018896058998009e-11,,0.00047368577655719876,-0.017944031271261672,,0.00047368577655719876,-0.00007703764578252343,,0.00047368577655719876,2.2070717660197
0.0004746857765571988,-2.0908235755500844,,0.0004746857765571988,-4.952870520895229e-11,,0.0004746857765571988,-0.051887227839205886,,0.0004746857765571988,-0.00007538939118477865,,0.0004746857765571988,2.1421575137219957
0.0004756857765571988,-2.1345774452834636,,0.0004756857765571988,-4.883756240693459e-11,,0.0004756857765571988,0.06048760321873886,,0.0004756857765571988,-0.0000736583193490549,,0.0004756857765571988,2.075129210584055
0.00047668577655719883,-2.005294680561796,,0.00047668577655719883,-4.809615658517646e-11,,0.00047668577655719883,-0.00298202273008981,,0.00047668577655719883,-0.00007184579262028358,,0.00047668577655719883,2.0060530054486576
0.00047768577655719885,-1.9425022103634075,,0.00047768577655719885,-4.731372675238695e-11,,0.00047768577655719885,0.009183135077338938,,0.00047768577655719885,-0.00006995396682244754,,0.00047768577655719885,1.9349970681905924
0.0004786857765571989,-1.8614613318213367,,0.0004786857765571989,-4.646298090074168e-11,,0.0004786857765571989,-0.0029723296383472276,,0.0004786857765571989,-0.00006798313336040913,,0.0004786857765571989,1.8620315224412542
0.0004796857765571989,-1.7872563758109143,,0.0004796857765571989,-4.559846650925556e-11,,0.0004796857765571989,0.0017698352934061089,,0.0004796857765571989,-0.00006593642190858886,,0.0004796857765571989,1.7872283763850527
0.0004806857765571989,-1.702196131445225,,0.0004806857765571989,-4.4690398064707043e-11,,0.0004806857765571989,-0.010974839934005385,,0.0004806857765571989,-0.00006381393567929435,,0.0004806857765571989,1.7106614516960599
0.0004816357765571989,-1.7056774564797617,,0.0004816357765571989,-4.37933090080487e-11,,0.0004816357765571989,0.06957155000206548,,0.0004816357765571989,-0.00006173059935862114,,0.0004816357765571989,1.6363579772306087
0.00048263577655719895,-1.669245435006807,,0.00048263577655719895,-4.282273499269511e-11,,0.00048263577655719895,0.11233446720325707,,0.00048263577655719895,-0.000059467974780256105,,0.00048263577655719895,1.5565705386409765
0.00048363577655719897,-1.4831315545933481,,0.00048363577655719897,-4.182434774832246e-11,,0.00048363577655719897,0.00647766789338503,,0.00048363577655719897,-0.000057135935075757006,,0.00048363577655719897,1.4752469528567482
0.000484635776557199,-1.3685562169238867,,0.000484635776557199,-4.077721428319427e-11,,0.000484635776557199,-0.02356615727656799,,0.000484635776557199,-0.000054736707243588786,,0.000484635776557199,1.392467476438769
0.000485635776557199,-1.3032226883909048,,0.000485635776557199,-3.9708171537742796e-11,,0.000485635776557199,-0.006025927629181429,,0.000485635776557199,-0.00005227187094309447,,0.000485635776557199,1.308313802736185
0.00048663577655719904,-1.212184250329834,,0.00048663577655719904,-3.859446976183963e-11,,0.00048663577655719904,-0.010589851045198913,,0.00048663577655719904,-0.000049744249785528975,,0.00048663577655719904,1.2228689812649352
0.00048763577655719907,-1.011798478982027,,0.00048763577655719907,-3.74572936878484e-11,,0.00048763577655719907,-0.12641285188428555,,0.00048763577655719907,-0.00004715551430400869,,0.00048763577655719907,1.136217335747943
0.000488635776557199,-1.0337296267790812,,0.000488635776557199,-3.626004179961146e-11,,0.000488635776557199,-0.012478105065876866,,0.000488635776557199,-0.00004450844185121942,,0.000488635776557199,1.048444380897749
0.0004896357765571991,-0.9760263080497453,,0.0004896357765571991,-3.5063753947232716e-11,,0.0004896357765571991,0.013626655745395337,,0.0004896357765571991,-0.00004180460248279197,,0.0004896357765571991,0.9596367380238282
0.0004905857765571991,-0.9376640237108261,,0.0004905857765571991,-3.3878042147770166e-11,,0.0004905857765571991,0.06313337724713178,,0.0004905857765571991,-0.00003918729897279984,,0.0004905857765571991,0.8743909124757219
0.0004915857765571991,-0.8224051092658571,,0.0004915857765571991,-3.261076376894592e-11,,0.0004915857765571991,0.037792934956482525,,0.0004915857765571991,-0.0000363822628254063,,0.0004915857765571991,0.7838185617272306
0.0004925857765571991,-0.7473734188008856,,0.0004925857765571991,-3.133375451651377e-11,,0.0004925857765571991,0.054994476856157215,,0.0004925857765571991,-0.00003352850230747718,,0.0004925857765571991,0.6924726766898663
0.0004935857765571991,-0.6345356847268347,,0.0004935857765571991,-3.0042199288615895e-11,,0.0004935857765571991,0.0329311093619518,,0.0004935857765571991,-0.000030628895043371353,,0.0004935857765571991,0.6004434047238638
0.0004945857765571992,-0.5327741536696659,,0.0004945857765571992,-2.8733010095075034e-11,,0.0004945857765571992,0.02514998392099942,,0.0004945857765571992,-0.0000276864108525747,,0.0004945857765571992,0.507821567609794
0.0004955857765571992,-0.2750692672237601,,0.0004955857765571992,-2.739647827742963e-11,,0.0004955857765571992,-0.1423001471982728,,0.0004955857765571992,-0.00002470342514529886,,0.0004955857765571992,0.41469857191855
0.0004964153122473795,-0.3361454634754461,,0.0004964153122473795,-2.6281243750899476e-11,,0.0004964153122473795,0.0024007491834582293,,0.0004964153122473795,-0.000022200467408464507,,0.0004964153122473795,0.3371351899929932
0.0004972177861123192,-0.3013410360124563,,0.0004972177861123192,-2.518809680020463e-11,,0.0004972177861123192,0.03565788296862987,,0.0004972177861123192,-0.00001975521929635511,,0.0004972177861123192,0.26188372823888206
0.0004980482870711817,-0.13137062793835125,,0.0004980482870711817,-2.405085187054777e-11,,0.0004980482870711817,-0.05062651986282573,,0.0004980482870711817,-0.00001720364315584927,,0.0004980482870711817,0.18382937460228138
0.0004984239530592667,-0.10261422030562464,,0.0004984239530592667,-2.3531480616797767e-11,,0.0004984239530592667,-0.04603934159663286,,0.0004984239530592667,-0.00001604203539226377,,0.0004984239530592667,0.14847824077288077
0.0004987662726545257,-0.1472492643920528,,0.0004987662726545257,-2.305366262785934e-11,,0.0004987662726545257,0.03220826211069025,,0.0004987662726545257,-0.000014979999037863463,,0.0004987662726545257,0.11624695279344864
0.0004990602668182968,-0.06459453177334379,,0.0004990602668182968,-2.2648195452739982e-11,,0.0004990602668182968,-0.027875331029585546,,0.0004990602668182968,-0.000014064982505180119,,0.0004990602668182968,0.08855490066319201
0.0004992999531925776,-0.072023433256848,,0.0004992999531925776,-2.2314047847090554e-11,,0.0004992999531925776,0.010267949592704436,,0.0004992999531925776,-0.000013318097007482305,,0.0004992999531925776,0.06597253870638912
0.0004995284537721472,-0.09175939339732724,,0.0004995284537721472,-2.1992741231262114e-11,,0.0004995284537721472,0.04393626542008542,,0.0004995284537721472,-0.000012603694057903453,,0.0004995284537721472,0.04444055945486503
0.0004997250073579917,-0.09692036447774366,,0.0004997250073579917,-2.1717023274352025e-11,,0.0004997250073579917,0.0746430601579286,,0.0004997250073579917,-0.000011988234627053581,,0.0004997250073579917,0.025917123527985062
0.000499806814509658,0.011877479461983077,,0.000499806814509658,-2.1600740934053584e-11,,0.000499806814509658,-0.03842381938788267,,0.000499806814509658,-0.000011731504387026103,,0.000499806814509658,0.018207191742768365
0.0004998428011736612,0.001238696959047868,,0.0004998428011736612,-2.1550929774812072e-11,,0.0004998428011736612,-0.010012592486452233,,0.0004998428011736612,-0.000011619081299036722,,0.0004998428011736612,0.014815580115734663
0.0004998763800954115,-0.04314166893504317,,0.0004998763800954115,-2.150413678884538e-11,,0.0004998763800954115,0.039636330553309645,,0.0004998763800954115,-0.000011514391005879735,,0.0004998763800954115,0.011650872235127254
0.00049989115754305,-0.07947087004402242,,0.00049989115754305,-2.1483576571875306e-11,,0.00049989115754305,0.08336538892784183,,0.00049989115754305,-0.000011468387972992347,,0.00049989115754305,0.010258139904512128
0.0004998977623076314,-0.023392237030431143,,0.0004998977623076314,-2.1473458756557325e-11,,0.0004998977623076314,-0.0437277431335381,,0.0004998977623076314,-0.000011447299283485299,,0.0004998977623076314,0.009635658930624276
0.0004999015892726517,0.004650664770172021,,0.0004999015892726517,-2.1468201344550006e-11,,0.0004999015892726517,-0.04093829450027221,,0.0004999015892726517,-0.000011435014962581372,,0.0004999015892726517,0.009274977766503382
0.0004999032006066187,-0.018695534340398494,,0.0004999032006066187,-2.1465755016121895e-11,,0.0004999032006066187,0.13253919555899216,,0.0004999032006066187,-0.0000114299738429303,,0.0004999032006066187,0.00912311383188463
0.000499904937592617,-0.037782235763851396,,0.000499904937592617,-2.146324188776389e-11,,0.000499904937592617,0.009228801863116587,,0.000499904937592617,-0.000011424670975224645,,0.000499904937592617,0.008959407501808094
0.0004999066434500386,-0.029171632504926128,,0.0004999066434500386,-2.1460895750085314e-11,,0.0004999066434500386,-0.008897862826109977,,0.0004999066434500386,-0.000011419418092699449,,0.0004999066434500386,0.008798634931668891
0.0004999078532017237,-0.025700866177840488,,0.0004999078532017237,-2.1459264202422093e-11,,0.0004999078532017237,0.01945042399538566,,0.0004999078532017237,-0.000011415592795687986,,0.0004999078532017237,0.008684619005513568
0.0004999091760110507,-0.02188443525247216,,0.0004999091760110507,-2.1458108275776035e-11,,0.0004999091760110507,-0.01774217312740592,,0.0004999091760110507,-0.000011411393346903793,,0.0004999091760110507,0.008559947678532971
0.0004999118216297045,-0.019658928982631232,,0.0004999118216297045,-2.1455051616328412e-11,,0.0004999118216297045,0.034959969030542826,,0.0004999118216297045,-0.00001140304304106023,,0.0004999118216297045,0.008310604980448461
0.000499914211906551,-0.02988278314122183,,0.000499914211906551,-2.145142367360369e-11,,0.000499914211906551,0.03936074497422662,,0.000499914211906551,-0.000011395572276365983,,0.000499914211906551,0.008085327536206948
0.0004999159933208719,-0.02488144293425322,,0.0004999159933208719,-2.1448895767392724e-11,,0.0004999159933208719,-0.02880892519238441,,0.0004999159933208719,-0.000011390013526176067,,0.0004999159933208719,0.007917433789083685
0.0004999178724751063,-0.01121900016345416,,0.0004999178724751063,-2.1445682741097002e-11,,0.0004999178724751063,-0.020503794905136676,,0.0004999178724751063,-0.000011384053466705155,,0.0004999178724751063,0.007740328278038736
0.0004999192736038213,0.007853922438154115,,0.0004999192736038213,-2.1443676510752138e-11,,0.0004999192736038213,-0.12471126856757543,,0.0004999192736038213,-0.000011379537819004857,,0.0004999192736038213,0.0076082754397857905
0.0004999198609758487,0.01256116689627737,,0.0004999198609758487,-2.1442921517953415e-11,,0.0004999198609758487,-0.04763273228951165,,0.0004999198609758487,-0.000011377636068142308,,0.0004999198609758487,0.007552917107127719
0.0004999202702021679,0.009475413359303037,,0.0004999202702021679,-2.1442430881278793e-11,,0.0004999202702021679,0.06630541329879644,,0.0004999202702021679,-0.000011376315640897697,,0.0004999202702021679,0.007514348556802488
0.000499920630286985,0.0051045295781620564,,0.000499920630286985,-2.1441901661896082e-11,,0.000499920630286985,0.016395346655819796,,0.000499920630286985,-0.000011375163531221464,,0.000499920630286985,0.007480411468298516
0.0004999208911583551,0.0038103842187847815,,0.0004999208911583551,-2.144155825353697e-11,,0.0004999208911583551,0.006195968068783778,,0.0004999208911583551,-0.000011374337433757185,,0.0004999208911583551,0.0074558249970898185
0.0004999212222159063,0.0033271197886637046,,0.0004999212222159063,-2.1441143732394425e-11,,0.0004999212222159063,-0.016351914934235486,,0.0004999212222159063,-0.000011373296896151543,,0.0004999212222159063,0.007424623653912848
0.0004999215191186554,0.0028843616499151297,,0.0004999215191186554,-2.1440637432042436e-11,,0.0004999215191186554,0.012774600747765751,,0.0004999215191186554,-0.000011372367800007346,,0.0004999215191186554,0.007396641314434726
0.0004999218662849517,0.0024289045093945885,,0.0004999218662849517,-2.143980194068671e-11,,0.0004999218662849517,-0.02357213913706695,,0.0004999218662849517,-0.00001137128324693176,,0.0004999218662849517,0.007363921760858386
0.0004999223325687912,0.004341635030266367,,0.0004999223325687912,-2.143896530800703e-11,,0.0004999223325687912,-0.03832703319098274,,0.0004999223325687912,-0.000011369825588052282,,0.0004999223325687912,0.007319975675925955
0.0004999227526666728,0.006393600321931736,,0.0004999227526666728,-2.1438556459920588e-11,,0.0004999227526666728,-0.033610346829470034,,0.0004999227526666728,-0.000011368507713798844,,0.0004999227526666728,0.007280382500596435
0.0004999231451584077,0.007112611932394891,,0.0004999231451584077,-2.1438247480856745e-11,,0.0004999231451584077,-0.01012924938870462,,0.0004999231451584077,-0.000011367271694968168,,0.0004999231451584077,0.007243391134432068
0.0004999237209949271,0.008841596609983743,,0.0004999237209949271,-2.1437668651376353e-11,,0.0004999237209949271,-0.05140692278333224,,0.0004999237209949271,-0.000011365453889090418,,0.0004999237209949271,0.0071891199780829826
0.0004999242904713719,0.01246801973488289,,0.0004999242904713719,-2.1436862049243965e-11,,0.0004999242904713719,-0.04509511286621859,,0.0004999242904713719,-0.000011363651869015572,,0.0004999242904713719,0.007135448240575767
